# Single SKU Max Power Table
#    OFDM 6 ~ 54           | |          HT20 MCS 0 ~ 15                    | |          HT40 MCS 0 ~ 15                    | |    VHT80 MCS 0 ~ 9        |
ch58 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch60 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch62 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch64 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12 
ch100 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch102 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch104 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch106 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch108 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch110 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch112 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch116 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch118 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch120 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch122 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch124 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch126 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch128 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch132 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch134 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch136 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch140 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12
ch149 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14
ch151 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14
ch153 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14
ch155 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14 
ch157 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14
ch159 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14
ch161 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14
ch165 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14
ch169 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14
ch173 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 18 18 18 18 17 17 15 15 14 14 

# End of Single SKU Table
